sent=1 sample=0 ||| proposal=-0.00288582 ||| joint=-59.6851
sent=131 sample=44 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=45 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=46 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=47 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=48 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=49 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=50 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=51 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=52 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=53 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=54 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=55 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=56 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=57 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=58 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=59 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=60 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=61 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=62 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=63 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=64 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=65 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=66 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=67 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=68 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=69 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=70 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=71 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=72 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=73 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=74 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=75 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=76 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=77 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=78 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=79 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=80 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=81 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=82 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=83 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=84 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=85 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=86 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=87 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=88 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=89 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=90 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=91 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=92 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=93 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=94 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=95 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=96 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=97 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=98 ||| proposal=-0.00455189 ||| joint=-55.6833
sent=131 sample=99 ||| proposal=-0.00455189 ||| joint=-55.6833
prob: -55.6689899105223 (len=7)
sent=132 sample=0 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=1 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=2 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=3 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=4 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=5 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=6 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=7 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=8 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=9 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=10 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=11 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=12 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=13 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=14 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=15 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=16 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=17 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=18 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=19 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=20 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=21 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=22 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=23 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=24 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=25 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=26 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=27 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=28 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=29 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=30 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=31 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=32 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=33 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=34 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=35 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=36 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=37 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=38 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=39 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=40 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=41 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=42 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=43 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=44 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=45 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=46 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=47 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=48 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=49 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=50 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=51 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=52 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=53 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=54 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=55 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=56 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=57 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=58 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=59 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=60 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=61 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=62 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=63 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=64 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=65 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=66 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=67 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=68 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=69 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=70 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=71 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=72 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=73 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=74 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=75 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=76 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=77 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=78 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=79 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=80 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=81 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=82 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=83 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=84 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=85 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=86 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=87 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=88 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=89 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=90 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=91 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=92 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=93 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=94 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=95 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=96 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=97 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=98 ||| proposal=-0.00359344 ||| joint=-50.3371
sent=132 sample=99 ||| proposal=-0.00359344 ||| joint=-50.3371
prob: -50.33350656 (len=7)
sent=133 sample=0 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=1 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=2 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=3 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=4 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=5 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=6 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=7 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=8 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=9 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=10 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=11 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=12 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=13 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=14 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=15 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=16 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=17 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=18 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=19 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=20 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=21 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=22 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=23 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=24 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=25 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=26 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=27 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=28 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=29 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=30 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=31 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=32 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=33 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=34 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=35 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=36 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=37 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=38 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=39 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=40 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=41 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=42 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=43 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=44 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=45 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=46 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=47 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=48 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=49 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=50 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=51 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=52 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=53 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=54 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=55 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=56 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=57 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=58 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=59 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=60 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=61 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=62 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=63 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=64 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=65 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=66 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=67 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=68 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=69 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=70 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=71 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=72 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=73 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=74 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=75 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=76 ||| proposal=-7.18141 ||| joint=-72.2464
sent=133 sample=77 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=78 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=79 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=80 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=81 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=82 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=83 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=84 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=85 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=86 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=87 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=88 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=89 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=90 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=91 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=92 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=93 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=94 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=95 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=96 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=97 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=98 ||| proposal=-0.0109396 ||| joint=-75.7704
sent=133 sample=99 ||| proposal=-0.0109396 ||| joint=-75.7704
prob: -69.6679183758998 (len=8)
sent=134 sample=0 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=1 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=2 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=3 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=4 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=5 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=6 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=7 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=8 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=9 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=10 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=11 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=12 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=13 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=14 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=15 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=16 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=17 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=18 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=19 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=20 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=21 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=22 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=23 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=24 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=25 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=26 ||| proposal=-9.93909 ||| joint=-80.9301
sent=134 sample=27 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=28 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=29 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=30 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=31 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=32 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=33 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=34 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=35 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=36 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=37 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=38 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=39 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=40 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=41 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=42 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=43 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=44 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=45 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=46 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=47 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=48 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=49 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=50 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=51 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=52 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=53 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=54 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=55 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=56 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=57 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=58 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=59 ||| proposal=-7.62818 ||| joint=-77.978
sent=134 sample=60 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=61 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=62 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=63 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=64 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=65 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=66 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=67 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=68 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=69 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=70 ||| proposal=-0.00974274 ||| joint=-74.1547
sent=134 sample=71 ||| proposal=-0.00974274 ||| joint=-74.1547
